# athena_event_details,athena id,external id,datetime,time error,time rms,latitude,longitude,ellipse major,ellipse minor,magnitude,magnitude type,depth (km),depth error,num. stations,num. phases,azimuth gap,analysis type,place,major place,athena database id,error ellipse max axis length (km),error ellipse max axis azimuth (deg),error ellipse max axis dip (deg),error ellipse intermediate axis length (km),error ellipse intermediate axis azimuth (deg),error ellipse intermediate axis dip (deg),error ellipse min axis length (km),error ellipse min axis azimuth (deg),error ellipse min axis dip (deg),seismic moment (N.m),corner frequency (Hz),stress drop (MPa),source radius (km),moment tensor np1 dip,moment tensor np1 strike,moment tensor np1 rake,tags,updated at,moment tensor np2 dip,moment tensor np2 strike,moment tensor np2 rake,event source type,reference elevation (km),horizontal error (km)
athena_event_details,20141016-1,atlas@52821,2014-10-16T06:10:33Z,,0.64,35.875667,30.942833,,,4.3,Ml,12.41,3.01,13,20,152.0,m,Mediterranean Sea,164.0 km NW of Polis,52821,3.06,296.0,79.0,2.37,25.0,0.0,0.87,115.0,11.0,,,,,,,,"",2014-10-16T06:51:12.000Z,,,,Nanometrics,0.0,
athena_event_details,20141004-14,1000005905,2014-10-04T06:40:34Z,,0.26,36.278833,29.216667,,,4.0,Ml,47.83,1.73,14,18,122.0,m,,322.0 km NW of Polis,52767,1.8,9.0,74.0,1.32,190.0,15.0,0.54,280.0,0.0,,,,,,,,"",2014-10-07T12:54:19.000Z,,,,Nanometrics,0.0,
athena_event_details,20141001-11,5881,2014-10-01T07:16:29Z,,0.51,36.972667,29.424,,,4.3,Ml,0.43,1.88,15,19,204.0,m,,346.0 km NW of Polis,52706,2.8,357.0,42.0,1.57,192.0,46.0,0.96,94.0,8.0,,,,,,,,"",2014-10-02T10:29:37.000Z,,,,Nanometrics,0.0,
athena_event_details,20140912-15,1000005773,2014-09-12T22:55:38Z,,0.51,36.150167,30.9725,,,4.7,Ml,32.26,44.37,15,20,167.0,m,Mediterranean Sea,181.0 km NW of Polis,52540,44.37,0.0,90.0,2.28,205.0,0.0,0.84,295.0,0.0,,,,,,,,"",2014-09-15T10:54:35.000Z,,,,Nanometrics,0.0,
athena_event_details,20140904-8,1000005726,2014-09-04T21:00:01Z,,0.4,36.414167,30.974667,,,5.5,Ml,79.96,5.06,14,21,212.0,m,FELT EARTHQUAKE; Mediterranean Sea,202.0 km NW of Polis,52446,5.12,213.0,81.0,2.55,16.0,8.0,0.71,106.0,3.0,,,,,,,,felt,2021-07-22T09:11:50.292Z,,,,Nanometrics,0.0,
athena_event_details,20140824-15,atlas@52333,2014-08-24T13:06:51Z,,0.49,35.431,31.319,,,4.4,Ml,11.39,2.11,10,15,279.0,m,Mediterranean Sea,110.0 km NW of Polis,52333,2.83,339.0,12.0,2.5,89.0,57.0,1.38,242.0,30.0,,,,,,,,"",2014-08-25T08:22:40.000Z,,,,Nanometrics,0.0,
athena_event_details,20140712-1,1000001609,2014-07-12T21:58:22Z,,0.61,36.661333,35.8615,,,4.3,Ml,5.00,31.61,10,14,182.0,m,,243.0 km NE of Ammochostos,51997,31.61,0.0,90.0,3.41,147.0,0.0,1.14,237.0,0.0,,,,,,,,"",2014-07-14T09:05:18.000Z,,,,Nanometrics,0.0,
athena_event_details,20140710-1,1000001603,2014-07-10T07:58:08Z,,0.78,36.1675,30.217333,,,4.1,Ml,7.00,31.61,12,17,137.0,m,Mediterranean Sea,237.0 km NW of Polis,51994,31.61,0.0,90.0,2.38,208.0,0.0,1.28,298.0,0.0,,,,,,,,"",2014-07-10T09:55:36.000Z,,,,Nanometrics,0.0,
athena_event_details,20140705-8,1000001599,2014-07-05T21:41:36Z,,0.74,33.583,35.400833,,,4.2,Ml,20.00,31.61,14,20,158.0,m,,207.0 km SE of Paralimni,51982,31.61,0.0,90.0,3.14,249.0,0.0,1.51,339.0,0.0,,,,,,,,"",2014-07-07T06:25:10.000Z,,,,Nanometrics,0.0,
athena_event_details,20140630-9,1000001080,2014-06-30T16:35:23Z,,0.26,35.088667,33.840667,,,4.0,Ml,51.48,1.10,10,15,200.0,m,,10.0 km W of Ammochostos,58234,1.65,131.0,41.0,1.6,11.0,29.0,0.96,258.0,35.0,,,,,,,,"",2016-08-17T10:44:34.000Z,,,,Nanometrics,0.0,
athena_event_details,20140619-16,1000001127,2014-06-19T20:30:49Z,,0.57,35.676167,32.215167,,,4.8,Ml,69.80,4.43,11,19,273.0,m,FELT EARTHQUAKE; Mediterranean Sea,74.0 km N of Polis,58233,5.56,154.0,52.0,2.73,349.0,36.0,1.72,254.0,7.0,,,,,,,,felt,2021-07-22T09:09:18.023Z,,,,Nanometrics,0.0,
athena_event_details,20140609-10,atlas@51714,2014-06-09T03:38:34Z,,0.64,36.958667,35.941167,,,4.9,Ml,19.63,5.45,7,11,199.0,m,,272.0 km NE of Ammochostos,51714,6.43,330.0,58.0,3.36,150.0,31.0,1.45,240.0,0.0,,,,,,,,"",2020-04-22T10:55:01.677Z,,,,Nanometrics,0.0,
athena_event_details,20140525-9,1000001380,2014-05-25T12:22:55Z,,0.24,34.180833,35.553833,,,4.2,Ml,24.95,2.55,11,16,230.0,m,,172.0 km SE of Paralimni,51580,3.28,61.0,51.0,1.39,228.0,38.0,0.58,323.0,6.0,,,,,,,,"",2020-04-22T10:54:29.837Z,,,,Nanometrics,0.0,
athena_event_details,20140505-6,1000001286,2014-05-05T05:05:41Z,,0.08,36.317,31.399,,,4.6,Ml,61.64,6.11,6,10,193.0,m,Mediterranean Sea,171.0 km NW of Polis,51371,6.36,224.0,73.0,1.73,34.0,15.0,0.41,125.0,3.0,,,,,,,,"",2020-04-22T10:52:30.194Z,,,,Nanometrics,0.0,
athena_event_details,20140426-5,1000001100,2014-04-26T04:04:31Z,,0.22,36.1565,32.262,,,4.3,Ml,88.53,2.70,12,16,200.0,m,,125.0 km NW of Morphou,58230,2.73,183.0,81.0,1.22,40.0,6.0,0.52,309.0,5.0,,,,,,,,"",2016-08-17T10:26:15.000Z,,,,Nanometrics,0.0,
athena_event_details,20140421-8,1000001094,2014-04-21T13:05:57Z,,0.23,35.5805,31.641,,,4.0,Ml,31.02,1.28,12,16,155.0,m,Mediterranean Sea,94.0 km NW of Polis,58228,1.29,255.0,84.0,0.89,35.0,4.0,0.45,125.0,4.0,,,,,,,,"",2016-08-17T10:20:43.000Z,,,,Nanometrics,0.0,
athena_event_details,20140416-8,1000001092,2014-04-16T23:49:51Z,,0.33,36.179833,31.389333,,,4.8,Ml,42.90,13.36,13,19,181.0,m,Mediterranean Sea,159.0 km NW of Polis,58227,13.36,263.0,89.0,1.69,31.0,0.0,0.54,121.0,1.0,,,,,,,,"",2016-08-17T10:18:43.000Z,,,,Nanometrics,0.0,
athena_event_details,20140407-9,1000001089,2014-04-07T01:01:45Z,,0.34,36.024833,31.780167,,,4.5,Ml,29.70,2.43,14,17,136.0,m,Mediterranean Sea,125.0 km NW of Polis,58226,2.59,30.0,69.0,1.09,211.0,20.0,0.64,301.0,0.0,,,,,,,,"",2016-08-17T10:15:03.000Z,,,,Nanometrics,0.0,
athena_event_details,20140306-7,1000001083,2014-03-06T15:15:20Z,,0.29,35.7565,31.268333,,,4.7,Ml,11.79,1.23,13,15,154.0,m,Mediterranean Sea,133.0 km NW of Polis,58223,1.52,38.0,53.0,1.24,211.0,35.0,0.43,303.0,3.0,,,,,,,,"",2016-08-17T09:53:18.000Z,,,,Nanometrics,0.0,
athena_event_details,20140302-1,HYDRA_RED@4643,2014-03-02T04:26:02Z,,0.3,36.577,35.3245,,,4.5,Ml,16.50,2.20,12,18,153.0,m,,204.0 km NE of Ammochostos,45223,2.29,344.0,73.0,1.18,150.0,16.0,0.8,241.0,4.0,,,,,,,,"",2020-04-22T10:50:08.362Z,,,,Nanometrics,0.0,
athena_event_details,20140222-3,HYDRA_RED@4608,2014-02-22T15:42:07Z,,0.45,37.367,36.465333,,,4.8,Ml,0.01,2.08,13,20,201.0,m,,337.0 km NE of Ammochostos,39580,3.69,358.0,34.0,1.31,148.0,51.0,0.96,257.0,15.0,,,,,,,,"",2020-04-22T10:49:11.052Z,,,,Nanometrics,0.0,
athena_event_details,20140214-1,HYDRA_RED@4573,2014-02-14T00:33:37Z,,0.52,36.784167,35.986333,,,4.8,Ml,1.83,1.67,13,21,187.0,m,,261.0 km NE of Ammochostos,39517,2.62,333.0,7.0,1.76,85.0,70.0,0.89,241.0,18.0,,,,,,,,"",2020-04-22T10:49:06.536Z,,,,Nanometrics,0.0,
athena_event_details,20140203-8,1000001040,2014-02-03T18:29:45Z,,0.12,34.942167,32.598333,,,4.5,Ml,28.70,0.49,9,13,101.0,m,FELT EARTHQUAKE,18.0 km SE of Polis,58222,0.88,238.0,33.0,0.48,341.0,18.0,0.29,95.0,51.0,,,,,,,,felt,2021-07-22T08:58:36.712Z,,,,Nanometrics,0.0,
athena_event_details,20140129-4,atlas@24359,2014-01-29T10:02:33Z,,0.26,35.928667,29.167167,,,4.2,Ml,28.59,1.78,9,17,142.0,m,Mediterranean Sea,312.0 km W of Polis,24359,1.78,254.0,88.0,1.21,0.0,0.0,0.47,90.0,2.0,,,,,,,,"",2020-04-22T10:48:59.051Z,,,,Nanometrics,0.0,
athena_event_details,20131228-15,atlas@24122,2013-12-28T18:55:02Z,,0.47,35.694,31.382667,,,4.1,Ml,23.41,4.08,6,10,142.0,m,Mediterranean Sea,120.0 km NW of Polis,24122,4.87,16.0,56.0,3.65,202.0,33.0,1.04,110.0,3.0,,,,,,,,"",2020-04-22T10:47:46.697Z,,,,Nanometrics,0.0,
athena_event_details,20131228-18,1000000788,2013-12-28T15:21:05Z,,0.77,35.8865,31.18,,,6.0,Ml,60.00,31.61,8,12,170.0,m,FELT EARTHQUAKE; Mediterranean Sea,148.0 km NW of Polis,24153,31.61,0.0,90.0,5.81,211.0,0.0,1.4,301.0,0.0,,,,,,,,felt,2021-07-22T09:23:18.850Z,,,,Nanometrics,0.0,
athena_event_details,20131225-2,HYDRA_RED@4335,2013-12-25T18:11:36Z,,0.41,36.9055,31.265167,,,4.7,Ml,75.96,8.16,11,20,182.0,m,,233.0 km NW of Polis,24086,8.42,224.0,75.0,2.02,16.0,12.0,0.85,107.0,7.0,,,,,,,,"",2020-04-22T10:47:44.645Z,,,,Nanometrics,0.0,
athena_event_details,20131208-9,atlas@23789,2013-12-08T17:31:58Z,,0.61,36.530333,31.349,,,5.4,Ml,57.75,41.22,9,15,333.0,m,Mediterranean Sea,193.0 km NW of Polis,23789,42.05,179.0,78.0,6.28,43.0,8.0,3.4,312.0,8.0,,,,,,,,"",2020-04-22T10:47:37.497Z,,,,Nanometrics,0.0,
athena_event_details,20131206-8,atlas@23800,2013-12-06T16:37:27Z,,0.17,35.169333,30.555167,,,4.5,Ml,43.11,14.83,7,13,347.0,m,Mediterranean Sea,172.0 km W of Polis,23800,14.87,73.0,86.0,4.78,183.0,1.0,1.34,273.0,4.0,,,,,,,,"",2020-04-22T10:47:37.817Z,,,,Nanometrics,0.0,
athena_event_details,20131206-3,HYDRA_RED@3930,2013-12-06T09:30:22Z,,0.34,36.055167,31.213167,,,4.3,Ml,64.45,4.90,16,23,131.0,m,Mediterranean Sea,158.0 km NW of Polis,23657,4.92,236.0,84.0,2.06,26.0,4.0,0.58,116.0,3.0,,,,,,,,"",2020-04-22T10:47:36.506Z,,,,Nanometrics,0.0,
athena_event_details,20131122-17,1000001078,2013-11-22T12:00:25Z,,0.28,35.559833,31.967,,,4.2,Ml,30.13,2.09,12,17,162.0,m,Mediterranean Sea,72.0 km NW of Polis,58187,2.16,15.0,74.0,1.85,219.0,13.0,0.59,128.0,6.0,,,,,,,,"",2016-08-05T11:09:59.000Z,,,,Nanometrics,0.0,
athena_event_details,20131023-4,1000001130,2013-10-23T12:24:25Z,,0.61,36.070333,34.465333,,,4.6,Ml,21.97,6.16,12,13,140.0,m,Mediterranean Sea,116.0 km NE of Ammochostos,58185,6.5,66.0,71.0,2.41,316.0,6.0,1.8,224.0,18.0,,,,,,,,"",2016-08-05T10:53:20.000Z,,,,Nanometrics,0.0,
athena_event_details,20131015-12,1000000945,2013-10-15T01:15:34Z,,0.04,34.829167,33.900667,,,4.0,Ml,10.39,11.49,9,8,232.0,m,FELT EARTHQUAKE,24.0 km S of Paralimni,58183,11.52,22.0,85.0,0.95,161.0,3.0,0.38,251.0,3.0,,,,,,,,felt,2021-07-22T09:18:02.585Z,,,,Nanometrics,0.0,
athena_event_details,20130806-89,1000000018,2013-08-06T14:54:40Z,,0.47,36.257667,35.7515,,,4.0,Ml,8.52,3.10,8,14,169.0,m,,206.0 km NE of Ammochostos,20470,4.36,143.0,45.0,3.7,324.0,44.0,0.84,234.0,1.0,,,,,,,,"",2020-04-22T10:40:36.978Z,,,,Nanometrics,0.0,
athena_event_details,20130726-4,atlas@24277,2013-07-26T00:22:56Z,,0.34,36.0835,35.853833,,,4.2,Ml,14.04,2.14,10,19,152.0,m,,203.0 km NE of Ammochostos,24277,2.16,31.0,83.0,1.08,139.0,2.0,0.71,229.0,7.0,,,,,,,,"",2020-04-22T10:48:54.703Z,,,,Nanometrics,0.0,
athena_event_details,20130717-16,atlas@24255,2013-07-17T11:44:20Z,,0.46,36.003167,31.126333,,,4.1,Ml,24.48,2.54,9,16,164.0,m,Mediterranean Sea,160.0 km NW of Polis,24255,3.28,24.0,50.0,2.51,203.0,39.0,0.67,293.0,0.0,,,,,,,,"",2020-04-22T10:48:51.503Z,,,,Nanometrics,0.0,
athena_event_details,20130627-3,atlas@22907,2013-06-27T23:02:55Z,,0.41,36.696167,31.472167,,,4.1,Ml,48.72,20.81,8,13,237.0,m,,204.0 km NW of Polis,22907,21.14,199.0,79.0,2.61,36.0,9.0,1.21,305.0,3.0,,,,,,,,"",2020-04-22T10:46:18.387Z,,,,Nanometrics,0.0,
athena_event_details,20130303-1,analogue_network,2013-03-03T11:22:27Z,0.0,0.0,35.974,34.444,0.0,0.0,4.1,ML,25.00,7.00,7,0,0.0,m,Mediterranean Sea,105.0 km NE of Ammochostos,48588,,,,,,,,,,,,,,,,,"",2020-04-22T10:43:12.176Z,,,,Nanometrics,0.0,
athena_event_details,20130117-1,analogue_network,2013-01-17T21:17:43Z,0.0,0.0,32.838,30.36,0.0,0.0,4.5,ML,10.00,7.00,7,0,0.0,m,Mediterranean Sea,287.0 km SW of Pafos,48620,,,,,,,,,,,,,,,,,"",2014-04-08T12:27:45.000Z,,,,Nanometrics,0.0,
athena_event_details,20121114-2,analogue_network,2012-11-14T07:24:31Z,0.0,0.0,35.906,29.919,0.0,0.0,4.3,ML,12.00,7.00,7,0,0.0,m,Mediterranean Sea,247.0 km NW of Polis,48668,,,,,,,,,,,,,,,,,"",2020-04-22T10:44:05.517Z,,,,Nanometrics,0.0,
athena_event_details,20121114-4,analogue_network,2012-11-14T00:02:01Z,0.0,0.0,37.927,36.377,0.0,0.0,4.3,ML,15.00,7.00,7,0,0.0,m,,380.0 km NE of Ammochostos,48670,,,,,,,,,,,,,,,,,"",2020-04-22T10:44:05.644Z,,,,Nanometrics,0.0,
athena_event_details,20121019-1,analogue_network,2012-10-19T03:35:16Z,0.0,0.0,32.981,30.955,0.0,0.0,4.8,ML,11.00,7.00,7,0,0.0,m,Mediterranean Sea,240.0 km SW of Pafos,48702,,,,,,,,,,,,,,,,,"",2014-04-08T12:28:31.000Z,,,,Nanometrics,0.0,
athena_event_details,20120926-2,analogue_network,2012-09-26T01:28:33Z,0.0,0.0,34.965,30.048,0.0,0.0,4.3,ML,25.00,7.00,7,0,0.0,m,Mediterranean Sea,217.0 km W of Pafos,48721,,,,,,,,,,,,,,,,,"",2014-04-08T12:28:40.000Z,,,,Nanometrics,0.0,
athena_event_details,20120919-3,analogue_network,2012-09-19T09:17:57Z,0.0,0.0,36.176,36.939,0.0,0.0,4.5,ML,12.00,7.00,7,0,0.0,m,,295.0 km NE of Ammochostos,48731,,,,,,,,,,,,,,,,,"",2020-04-22T10:44:10.643Z,,,,Nanometrics,0.0,
athena_event_details,20120916-3,analogue_network,2012-09-16T07:54:17Z,0.0,0.0,37.346,35.629,0.0,0.0,4.7,ML,17.00,7.00,7,0,0.0,m,,290.0 km NE of Ammochostos,48736,,,,,,,,,,,,,,,,,"",2020-04-22T10:44:11.119Z,,,,Nanometrics,0.0,
athena_event_details,20120908-1,analogue_network,2012-09-08T10:01:13Z,0.0,0.0,36.931,36.934,0.0,0.0,4.0,ML,12.00,7.00,7,0,0.0,m,,336.0 km NE of Ammochostos,48742,,,,,,,,,,,,,,,,,"",2020-04-22T10:44:11.691Z,,,,Nanometrics,0.0,
athena_event_details,20120728-4,analogue_network,2012-07-28T23:29:49Z,0.0,0.0,34.902,34.428,0.0,0.0,4.5,ML,44.00,7.00,7,0,0.0,m,Mediterranean Sea,43.0 km E of Paralimni,44928,,,,,,,,,,,,,,,,,felt,2020-04-22T10:50:05.615Z,,,,Nanometrics,0.0,
athena_event_details,20120722-2,analogue_network,2012-07-22T09:26:02Z,0.0,0.0,37.656,36.639,0.0,0.0,4.7,ML,12.00,7.00,7,0,0.0,m,,371.0 km NE of Ammochostos,48791,,,,,,,,,,,,,,,,,"",2020-04-22T10:44:14.884Z,,,,Nanometrics,0.0,
athena_event_details,20120626-3,analogue_network,2012-06-26T14:34:18Z,0.0,0.0,35.508,31.218,0.0,0.0,4.0,ML,36.00,7.00,7,0,0.0,m,Mediterranean Sea,122.0 km NW of Polis,48817,,,,,,,,,,,,,,,,,"",2020-04-22T10:44:16.209Z,,,,Nanometrics,0.0,
athena_event_details,20120626-5,analogue_network,2012-06-26T14:11:21Z,0.0,0.0,35.444,31.436,0.0,0.0,4.1,ML,1.00,7.00,7,0,0.0,m,Mediterranean Sea,101.0 km NW of Polis,48819,,,,,,,,,,,,,,,,,"",2020-04-22T10:44:16.386Z,,,,Nanometrics,0.0,
athena_event_details,20120623-2,analogue_network,2012-06-23T18:47:15Z,0.0,0.0,35.917,31.028,0.0,0.0,4.3,ML,38.00,7.00,7,0,0.0,m,Mediterranean Sea,161.0 km NW of Polis,48826,,,,,,,,,,,,,,,,,"",2020-04-22T10:44:17.007Z,,,,Nanometrics,0.0,
athena_event_details,20120614-3,analogue_network,2012-06-14T16:46:06Z,0.0,0.0,36.497,29.022,0.0,0.0,4.3,ML,25.00,7.00,7,0,0.0,m,,348.0 km NW of Polis,48843,,,,,,,,,,,,,,,,,"",2020-04-22T10:44:18.450Z,,,,Nanometrics,0.0,
athena_event_details,20120613-3,analogue_network,2012-06-13T08:59:11Z,0.0,0.0,36.547,29.268,0.0,0.0,4.3,ML,25.00,7.00,7,0,0.0,m,,331.0 km NW of Polis,48850,,,,,,,,,,,,,,,,,"",2020-04-22T10:44:18.941Z,,,,Nanometrics,0.0,
athena_event_details,20120612-2,analogue_network,2012-06-12T21:58:15Z,0.0,0.0,36.366,29.229,0.0,0.0,4.1,ML,22.00,7.00,7,0,0.0,m,,325.0 km NW of Polis,48852,,,,,,,,,,,,,,,,,"",2020-04-22T10:44:19.037Z,,,,Nanometrics,0.0,
athena_event_details,20120611-2,analogue_network,2012-06-11T19:51:07Z,0.0,0.0,36.507,29.249,0.0,0.0,4.0,ML,44.00,7.00,7,0,0.0,m,,331.0 km NW of Polis,48855,,,,,,,,,,,,,,,,,"",2020-04-22T10:44:19.140Z,,,,Nanometrics,0.0,
athena_event_details,20120611-6,analogue_network,2012-06-11T02:06:38Z,0.0,0.0,36.094,29.097,0.0,0.0,4.0,ML,25.00,7.00,7,0,0.0,m,Mediterranean Sea,324.0 km W of Polis,48859,,,,,,,,,,,,,,,,,"",2020-04-22T10:44:19.360Z,,,,Nanometrics,0.0,
athena_event_details,20120610-9,analogue_network,2012-06-10T18:28:32Z,0.0,0.0,36.826,29.129,0.0,0.0,4.3,ML,25.00,7.00,7,0,0.0,m,,358.0 km NW of Polis,48868,,,,,,,,,,,,,,,,,"",2020-04-22T10:44:19.773Z,,,,Nanometrics,0.0,
athena_event_details,20120511-3,analogue_network,2012-05-11T18:48:33Z,0.0,0.0,34.303,34.244,0.0,0.0,5.5,ML,31.00,7.00,7,0,0.0,m,FELT EARTHQUAKE; Mediterranean sea,85.0 km S of Paralimni,44777,,,,,,,,,,,,,,,,,felt,2021-10-11T07:43:26.587Z,,,,Nanometrics,0.0,
athena_event_details,20120509-1,analogue_network,2012-05-09T10:48:11Z,0.0,0.0,34.64,32.959,0.0,0.0,4.1,ML,20.00,7.00,7,0,0.0,m,FELT EARTHQUAKE,8.0 km SW of Lemesos,44767,,,,,,,,,,,,,,,,,felt,2020-04-22T10:50:05.043Z,,,,Nanometrics,0.0,
athena_event_details,20120404-1,analogue_network,2012-04-04T00:33:03Z,0.0,0.0,37.675,29.339,0.0,0.0,4.3,ML,5.00,7.00,7,0,0.0,m,,404.0 km NW of Polis,48976,,,,,,,,,,,,,,,,,"",2020-04-22T10:44:24.418Z,,,,Nanometrics,0.0,
athena_event_details,20120313-1,analogue_network,2012-03-13T10:44:52Z,0.0,0.0,35.436,31.339,0.0,0.0,4.2,ML,50.00,7.00,7,0,0.0,m,Mediterranean Sea,109.0 km NW of Polis,48991,,,,,,,,,,,,,,,,,"",2020-04-22T10:44:25.429Z,,,,Nanometrics,0.0,
athena_event_details,20120309-1,analogue_network,2012-03-09T20:52:56Z,0.0,0.0,34.889,32.579,0.0,0.0,4.0,ML,15.00,7.00,7,0,0.0,m,FELT EARTHQUAKE,20.0 km NE of Pafos,44710,,,,,,,,,,,,,,,,,felt,2020-04-22T10:50:04.951Z,,,,Nanometrics,0.0,
athena_event_details,20120112-1,analogue_network,2012-01-12T00:26:29Z,0.0,0.0,36.347,31.238,0.0,0.0,4.3,ML,51.00,7.00,7,0,0.0,m,Mediterranean Sea,182.0 km NW of Polis,49028,,,,,,,,,,,,,,,,,"",2020-04-22T10:44:27.644Z,,,,Nanometrics,0.0,
athena_event_details,20120106-1,analogue_network,2012-01-06T20:35:17Z,0.0,0.0,36.285,29.461,0.0,0.0,4.1,ML,71.00,7.00,7,0,0.0,m,,302.0 km NW of Polis,49030,,,,,,,,,,,,,,,,,"",2020-04-22T10:44:27.846Z,,,,Nanometrics,0.0,
athena_event_details,20111215-1,analogue_network,2011-12-15T06:38:00Z,0.0,0.0,36.589,29.995,0.0,0.0,4.1,ML,61.00,7.00,7,0,0.0,m,,280.0 km NW of Polis,49049,,,,,,,,,,,,,,,,,"",2020-04-22T10:44:28.991Z,,,,Nanometrics,0.0,
athena_event_details,20111204-1,analogue_network,2011-12-04T20:55:23Z,0.0,0.0,33.241,35.701,0.0,0.0,4.1,ML,25.00,7.00,7,0,0.0,m,,254.0 km SE of Paralimni,49054,,,,,,,,,,,,,,,,,"",2020-04-22T10:44:29.215Z,,,,Nanometrics,0.0,
athena_event_details,20111015-2,analogue_network,2011-10-15T08:27:05Z,0.0,0.0,35.608,30.242,0.0,0.0,4.2,ML,16.00,7.00,7,0,0.0,m,Mediterranean Sea,209.0 km W of Polis,49110,,,,,,,,,,,,,,,,,"",2020-04-22T10:45:24.378Z,,,,Nanometrics,0.0,
athena_event_details,20111013-1,analogue_network,2011-10-13T17:14:16Z,0.0,0.0,35.737,32.16,0.0,0.0,4.1,ML,55.00,7.00,7,0,0.0,m,Mediterranean Sea,82.0 km N of Polis,49111,,,,,,,,,,,,,,,,,"",2020-04-22T10:45:24.549Z,,,,Nanometrics,0.0,
athena_event_details,20111012-1,analogue_network,2011-10-12T20:51:35Z,0.0,0.0,35.76,30.204,0.0,0.0,4.5,ML,25.00,7.00,7,0,0.0,m,Mediterranean Sea,218.0 km W of Polis,49112,,,,,,,,,,,,,,,,,"",2020-04-22T10:45:24.677Z,,,,Nanometrics,0.0,
athena_event_details,20110907-1,analogue_network,2011-09-07T13:30:23Z,0.0,0.0,37.748,35.653,0.0,0.0,4.0,ML,16.00,7.00,7,0,0.0,m,,330.0 km NE of Ammochostos,49149,,,,,,,,,,,,,,,,,"",2020-04-22T10:45:27.595Z,,,,Nanometrics,0.0,
athena_event_details,20110904-1,analogue_network,2011-09-04T17:41:15Z,0.0,0.0,36.043,30.86,0.0,0.0,4.2,ML,16.00,7.00,7,0,0.0,m,Mediterranean Sea,181.0 km NW of Polis,49153,,,,,,,,,,,,,,,,,"",2020-04-22T10:45:27.922Z,,,,Nanometrics,0.0,
athena_event_details,20110810-1,analogue_network,2011-08-10T19:31:40Z,0.0,0.0,36.055,30.336,0.0,0.0,4.2,ML,16.00,7.00,7,0,0.0,m,,221.0 km NW of Polis,49189,,,,,,,,,,,,,,,,,"",2020-04-22T10:45:30.480Z,,,,Nanometrics,0.0,
athena_event_details,20110807-2,analogue_network,2011-08-07T08:52:28Z,0.0,0.0,32.808,34.76,0.0,0.0,4.1,ML,35.00,7.00,7,0,0.0,m,,257.0 km SE of Larnaka,49193,,,,,,,,,,,,,,,,,"",2014-04-09T05:54:17.000Z,,,,Nanometrics,0.0,
athena_event_details,20110629-1,analogue_network,2011-06-29T19:48:07Z,0.0,0.0,37.635,35.175,0.0,0.0,4.5,ML,16.00,7.00,7,0,0.0,m,,301.0 km N of Ammochostos,49225,,,,,,,,,,,,,,,,,"",2020-04-22T10:45:32.457Z,,,,Nanometrics,0.0,
athena_event_details,20110628-2,analogue_network,2011-06-28T09:29:19Z,0.0,0.0,35.083,36.051,0.0,0.0,4.2,ML,5.00,7.00,7,0,0.0,m,,188.0 km E of Paralimni,49227,,,,,,,,,,,,,,,,,"",2020-04-22T10:45:32.580Z,,,,Nanometrics,0.0,
athena_event_details,20110615-3,analogue_network,2011-06-15T11:32:03Z,0.0,0.0,34.372,32.904,0.0,0.0,4.0,ML,1.00,7.00,7,0,0.0,m,Mediterranean Sea,36.0 km S of Lemesos,49247,,,,,,,,,,,,,,,,,"",2014-04-10T11:12:26.000Z,,,,Nanometrics,0.0,
athena_event_details,20110614-3,analogue_network,2011-06-14T23:14:28Z,0.0,0.0,35.081,29.442,0.0,0.0,4.4,ML,75.00,7.00,7,0,0.0,m,Mediterranean Sea,272.0 km W of Polis,49251,,,,,,,,,,,,,,,,,"",2020-04-22T10:45:33.924Z,,,,Nanometrics,0.0,
athena_event_details,20110614-4,analogue_network,2011-06-14T21:55:05Z,0.0,0.0,34.933,29.396,0.0,0.0,4.1,ML,38.00,7.00,7,0,0.0,m,Mediterranean Sea,276.0 km W of Pafos,49252,,,,,,,,,,,,,,,,,"",2014-04-09T05:54:50.000Z,,,,Nanometrics,0.0,
athena_event_details,20110609-2,analogue_network,2011-06-09T08:14:28Z,0.0,0.0,34.997,29.381,0.0,0.0,4.0,ML,40.00,7.00,7,0,0.0,m,Mediterranean Sea,278.0 km W of Polis,49259,,,,,,,,,,,,,,,,,"",2020-04-22T10:45:34.317Z,,,,Nanometrics,0.0,
athena_event_details,20110522-2,analogue_network,2011-05-22T02:12:10Z,0.0,0.0,36.104,31.579,0.0,0.0,4.3,ML,46.00,7.00,7,0,0.0,m,Mediterranean Sea,142.0 km NW of Polis,49277,,,,,,,,,,,,,,,,,"",2020-04-22T10:45:35.227Z,,,,Nanometrics,0.0,
athena_event_details,20110423-2,analogue_network,2011-04-23T05:22:16Z,0.0,0.0,37.467,35.1,0.0,0.0,4.3,ML,17.00,7.00,7,0,0.0,m,,281.0 km N of Ammochostos,49306,,,,,,,,,,,,,,,,,"",2020-04-22T10:45:36.810Z,,,,Nanometrics,0.0,
athena_event_details,20110418-1,analogue_network,2011-04-18T12:50:39Z,0.0,0.0,34.959,34.625,0.0,0.0,4.0,ML,11.00,7.00,7,0,0.0,m,Mediterranean Sea,59.0 km E of Paralimni,49309,,,,,,,,,,,,,,,,,"",2020-04-22T10:45:37.002Z,,,,Nanometrics,0.0,
